time,S,T
44280.0,988.9228118057962,302.51663913588095
44340.0,1058.1823505274406,303.04799995737835
44400.0,1012.0991129103069,304.3531840422067
44460.0,979.8228848756559,303.22739293641854
44520.0,1098.4337849068038,302.8814416668431
44580.0,1047.0655776447668,302.4136852083777
44640.0,1023.1304527106578,304.33996770306476
44700.0,1006.7433570796439,303.7433513249584
44760.0,1016.2747019220012,303.2432321956284
44820.0,1020.1740275301592,303.46619956964304
44880.0,1051.817435151703,303.1030236681487
44940.0,1055.115279733964,303.4440897056693
45000.0,1036.2460606896238,302.6840737616944
45060.0,1010.6260137944525,303.81472434011334
45120.0,1062.355489184151,304.040024550509
45180.0,1010.6613790851871,303.4880381236806
45240.0,1039.9859537580317,303.6285144351913
45300.0,1001.7159322925677,303.5231715278255
45360.0,1012.7905655805894,303.92828399320695
45420.0,1000.0173388014027,304.2457091667097
45480.0,1066.9013332186921,303.85985432548364
45540.0,1044.2805377578347,303.7568873844785
45600.0,1050.6021743438155,304.187363393512
45660.0,965.6071752951128,304.5703104553644
45720.0,1031.053069019708,304.57651022899955
45780.0,998.3139388325612,303.7926879477177
45840.0,1008.8635648401824,303.8462843256977
45900.0,1029.0341367332287,304.07784662539547
45960.0,974.3939043308346,304.1590876533407
46020.0,977.9701174769904,304.43893408219714
46080.0,989.9092700710293,304.91903411123354
46140.0,925.7091118140798,304.25318045572214
46200.0,974.8221842492575,304.0919495471786
46260.0,1015.8829138877182,304.73621779981073
46320.0,971.4342550314595,304.60495255496505
46380.0,965.6608494390181,304.5233799486708
46440.0,982.4221979050908,305.1290808368381
46500.0,973.2174448625811,306.15047566942576
46560.0,958.2273507884553,304.6357058884613
46620.0,903.9597797697438,305.10573250278094
46680.0,952.9221982438548,305.78777305333927
46740.0,984.7634486675227,305.2543844018921
46800.0,953.7959046949937,305.06454607855227
46860.0,953.1350654788945,304.62891587682066
46920.0,944.6851758335081,305.00518381794717
46980.0,926.2361656121872,305.2465161986509
47040.0,932.852198596702,306.3177354052171
47100.0,874.3433739508283,305.43806150717586
47160.0,905.403890096016,305.35770171173453
47220.0,931.5729615240949,304.8991785059869
47280.0,954.8968692197914,305.26403737173064
47340.0,884.7093868112765,305.2024631452791
47400.0,903.0783290983146,305.6896420122005
47460.0,893.0826840132474,305.12978424767635
47520.0,923.5196007888255,305.5000626404335
47580.0,911.5026386924267,306.1626698022627
47640.0,921.5163504143167,305.64278889404096
47700.0,892.1165347936801,305.91065576183735
47760.0,928.1237492816667,306.25654081300024
47820.0,891.5441510465266,305.77148546474854
47880.0,896.0449857424508,305.04727463469465
47940.0,875.0742583537129,305.8145238360081
48000.0,912.695141138193,306.12934899537316
48060.0,885.6474028613231,306.9138377777136
48120.0,853.4491095400517,306.1253101359075
48180.0,893.3901412578105,305.7820093836783
48240.0,811.6246968593266,306.464126807213
48300.0,850.1329515982404,306.4117007469843
48360.0,866.9255881748212,305.999386123014
48420.0,855.9462131402175,306.821057334978
48480.0,796.6613294945452,306.84564348699524
48540.0,829.4072773615603,306.6638599633393
48600.0,821.0704802860853,306.606523373063
48660.0,813.1643636899611,306.16012115225595
48720.0,786.5096385045326,306.92809335278963
48780.0,818.1366636899778,307.15289792565187
48840.0,813.4513321576878,306.7441991907926
48900.0,836.0987258972323,306.8120928307685
48960.0,860.0656621224564,306.2334937070085
49020.0,752.9321879954717,306.81825412833666
49080.0,796.8676630520556,307.8372791364972
49140.0,786.4417536806395,306.62361646960755
49200.0,840.0316902798112,307.8794734751276
49260.0,847.630565243907,307.2144944728076
49320.0,815.3629581826093,307.74369771362853
49380.0,781.3291837471878,307.89107228904305
49440.0,787.3353229460952,306.27238388502536
49500.0,798.4001442439228,308.28192550246536
49560.0,777.7207621251563,307.5164656528269
49620.0,783.0467298566274,307.62706767423407
49680.0,805.0810290820315,307.50095323314355
49740.0,796.5810080745624,307.632766359446
49800.0,780.832114410036,307.1747129712691
49860.0,781.0616264640507,308.74482745237634
49920.0,823.0532057093692,307.6772467206887
49980.0,796.2864880754956,308.40487185802635
50040.0,802.318310761339,308.03940549227974
50100.0,809.490774561608,307.03303678893286
50160.0,757.8969117710081,308.19621508987336
50220.0,797.8114593539827,307.8708158345132
50280.0,848.8826988248846,307.3104003329711
50340.0,794.1580621698896,308.3934320346467
50400.0,824.2717599946642,308.0281336060189
50460.0,806.7183979704889,309.2404414980522
50520.0,791.9902571810752,307.15167203714935
50580.0,784.1000347513367,308.19190464659835
50640.0,787.816594549989,307.8504761881643
50700.0,833.3435863636649,308.3864178517155
50760.0,828.2764312521136,307.4992217195903
50820.0,809.3301837418488,307.50592680133127
50880.0,842.1911491977626,308.36255460673175
50940.0,834.7068487639899,307.6675929249571
51000.0,795.2152040175896,308.30075314880537
51060.0,820.5437674439927,308.5916169517599
51120.0,833.1985085367431,307.88570338377116
51180.0,815.5798043796576,307.4468531049183
51240.0,794.7069069925187,307.2689587266139
51300.0,779.8533061953643,308.00786463731436
51360.0,775.9352903070044,308.0560071110572
51420.0,802.7077687602015,308.46603094577574
51480.0,845.3169384822434,307.46610074964246
51540.0,769.6903527635922,308.0074351006064
51600.0,795.6805165936186,307.56861130769556
51660.0,801.0973926137353,308.0668161026488
51720.0,801.99284539511,307.68498172771814
51780.0,805.9415112436498,308.8071187601459
51840.0,794.2226254911054,307.5867401462922
51900.0,782.0980809426062,308.2916619877892
51960.0,804.7083200279741,308.2400220263042
52020.0,757.7926825305137,307.7471477219948
52080.0,739.1105769163776,307.24534538474916
52140.0,730.5697717769787,307.54053436135325
52200.0,770.7431080015033,307.77406158297924
52260.0,783.2286693225475,307.3103278023498
52320.0,731.3877417438639,308.06612186506675
52380.0,739.6246867156277,307.09943462972245
52440.0,739.1885873707624,307.2107992667403
52500.0,736.7585595910209,307.7128292571867
52560.0,772.2829940087958,307.2183836139132
52620.0,772.0941160323175,307.11132314785755
52680.0,760.1519910825814,306.6728239344438
52740.0,721.7884138590282,308.06165376165126
52800.0,691.3745461844298,307.83360401577266
52860.0,750.9248096458422,306.36625773561315
52920.0,689.6086107822456,307.3242815791512
52980.0,740.7611847746175,307.52174135749186
53040.0,696.8923082777386,307.5968712782514
53100.0,696.5167939653418,307.0303911027757
53160.0,691.3674439371764,306.554887941502
53220.0,649.7166229766125,307.1243557009869
53280.0,651.2519383338353,307.26239803926364
53340.0,668.1003173855763,307.91350935581545
53400.0,589.5036975833517,307.8140433997689
53460.0,687.4606585855241,307.3269296736659
53520.0,669.5661459542085,307.5629476501421
53580.0,638.492825314133,306.6609400568078
53640.0,652.0707330696339,306.72787226120766
53700.0,615.4383023687741,307.3120412943241
53760.0,658.3312293441586,307.1566940655499
53820.0,650.5984741670927,306.73426638611807
53880.0,592.1023116971845,307.0042767319871
53940.0,626.9460003921512,306.38370320232826
54000.0,588.8727392669146,307.4937987692571
54060.0,634.217629812708,307.40878357592726
54120.0,647.7338369425503,306.9357316509144
54180.0,569.9352789748433,306.71352825851346
54240.0,554.4429771550894,308.1668181025004
54300.0,546.1274159133173,306.9766103213717
54360.0,581.0132632270916,306.37829010903357
54420.0,618.6355526831588,306.5449032170241
54480.0,557.2502380785826,306.75509473110577
54540.0,588.313253826451,306.67521056876006
54600.0,604.7429711809347,305.81936124180197
54660.0,552.6444865012418,306.5058693671847
54720.0,534.5214233450112,305.82397349417
54780.0,441.2553845128075,306.3842622853431
54840.0,550.7474000520735,307.02633218890156
54900.0,502.64981529884125,306.6728700230895
54960.0,523.286230615567,306.2415056418983
55020.0,539.5784902234049,306.6470911459748
55080.0,505.84546168150723,306.3415942262114
55140.0,529.346498091083,307.2302832256473
55200.0,466.23393415173655,307.3811696874401
55260.0,441.7218780202437,307.3428085211303
55320.0,486.43391191810287,305.7687218959806
55380.0,432.0996566504465,306.8470427641236
55440.0,509.9963295649414,305.60235435172433
55500.0,442.1042880405081,306.6176740340736
55560.0,433.0733856574416,306.51061109549835
55620.0,481.9303182363886,306.66979679496774
55680.0,378.1362744466739,305.8505242898759
55740.0,475.567586111974,306.7583657159257
55800.0,419.9508334942594,305.83876201676094
55860.0,430.7628197034521,305.491926650913
55920.0,484.16011781675854,307.00817135926513
55980.0,417.71436106207307,305.66727389827815
56040.0,447.03828537704396,306.83396023627125
56100.0,491.7945215321607,305.9909378680754
56160.0,402.3027160530122,306.1958770145736
56220.0,459.7706892668194,305.79190388475445
56280.0,437.8095221574611,306.9324683863662
56340.0,417.9510079210664,305.3024124831011
56400.0,449.46151214017976,305.23190331125096
56460.0,409.14111335377606,306.0802849251433
56520.0,466.3144386242222,306.2142049848096
56580.0,442.4269279911457,306.17166552184096
56640.0,463.30435524644764,305.84829487520506
56700.0,448.65605706428175,306.04246252400094
56760.0,391.59296876555857,306.02709905134196
56820.0,461.0723316896569,305.54683955443517
56880.0,423.2706418824737,306.4662915957678
56940.0,432.7394961728935,305.6179902406011
57000.0,426.94783502990146,305.56281868107226
57060.0,412.9214733846155,305.9980108937638
57120.0,418.45686162585247,305.74623388624457
57180.0,401.7270850615293,305.20115735173164
57240.0,366.5112409396651,306.4478236401563
57300.0,398.3705740419185,305.6998452943842
57360.0,459.6092473179617,306.0162410680921
57420.0,385.234585379769,305.7722827488744
57480.0,345.29510013499885,305.4325153598346
57540.0,433.3541752473303,306.1057679734493
57600.0,389.9580512077305,305.2741682654057
57660.0,395.3516852621623,304.8414349646376
57720.0,426.014060460046,305.4060951605098
57780.0,391.9158174083474,306.11366408189446
57840.0,381.4390417562996,304.8117182225337
57900.0,410.0202558162424,305.4227477166085
57960.0,406.0141009028544,304.6271520879821
58020.0,342.2278364001577,305.56012809201957
58080.0,451.75708325346227,305.39801226451306
58140.0,374.4195360552341,304.8934782841714
58200.0,435.08514044987976,305.48096009829345
58260.0,379.7738835391051,305.54545783603635
58320.0,427.4730229884359,304.97516762102623
58380.0,435.42884119193315,305.954485746172
58440.0,434.9029777287118,304.8525316224931
58500.0,438.6588800648433,305.7270187892148
58560.0,412.06092727035985,306.02241201757965
58620.0,357.10431145353397,305.56848936217403
58680.0,331.04818049461386,304.7223619381062
58740.0,367.9676841690155,305.46336117388523
58800.0,402.7765552317854,304.8894070675545
58860.0,412.6325202301894,305.99695348315674
58920.0,383.58969441152345,305.0164030252837
58980.0,399.134705717762,306.32925239685306
59040.0,417.65787291983554,305.5309924787654
59100.0,392.74722178807906,306.02940509006453
59160.0,359.2210379246991,304.69305216868213
59220.0,352.174395650476,305.28367793494334
59280.0,384.8139715069676,305.1033491781147
59340.0,376.16710636011686,305.3947458414288
59400.0,344.33264271854966,304.75185564032404
59460.0,367.3661693740981,304.2637643366946
59520.0,421.56946909932816,305.1197356572108
59580.0,397.965092109541,305.1033416288486
59640.0,394.5337117476003,304.53720085681897
59700.0,378.77843870359465,304.6795344999818
59760.0,392.4403941922664,304.5627128886863
59820.0,364.27208941987135,304.47858556444424
59880.0,356.7478625403168,304.5886024410859
59940.0,369.02460059177406,304.8224569078367
60000.0,368.2117550405506,304.88696909868474
60060.0,369.65689070500986,305.3235136963202
60120.0,348.7951001237794,304.1445917413031
60180.0,303.9311023255299,304.50996549129314
60240.0,333.56876171444566,305.6550259810419
60300.0,335.59576390653024,305.3720478676485
60360.0,233.74453103438304,304.87418871812923
60420.0,300.6998650697919,305.462201789301
60480.0,270.08184592450897,304.47863693525994
60540.0,313.8665095860839,304.42980744067586
60600.0,297.6758468715301,304.1428070330965
60660.0,303.8934097079336,304.0905347298138
60720.0,258.48593572010907,304.1770398826805
60780.0,332.32385572306345,303.78630094950444
60840.0,306.59832573396176,304.59534087906655
60900.0,266.148316186747,304.40428825383617
60960.0,199.0814514042625,304.04952260205596
61020.0,193.19394136789083,304.1147039618688
61080.0,277.46052168981674,304.04204266506594
61140.0,148.80488194856457,303.9525343307683
61200.0,255.22196540084954,303.64300704991837
61260.0,230.68980481464774,304.43271365816133
61320.0,258.8154571477031,304.252425350428
61380.0,255.67308074617668,303.4085963803899
61440.0,220.57438915080297,305.379080582119
61500.0,239.11035673078447,303.5453975033801
61560.0,185.03268988390874,304.0260887581035
61620.0,210.68684223832742,304.1641795292877
61680.0,236.21421201057433,304.07454317879984
61740.0,194.23623140556975,304.3046278883438
61800.0,200.75507893035135,304.04064759239265
61860.0,194.0388018275297,304.4669847622284
61920.0,189.66095227586,304.85136443033343
61980.0,177.56949282991616,302.5588568996924
62040.0,181.4528159354175,304.4890155996116
62100.0,167.8519381976375,303.79713837681436
62160.0,183.14947352088808,304.4925109487388
62220.0,177.6396645926481,303.7778531973545
62280.0,181.43682307201504,304.3282681643828
62340.0,124.70884395543774,304.3287947040218
62400.0,222.52086304187623,303.9766419492837
62460.0,193.2391482033319,304.02622792761804
62520.0,150.09522852161973,304.0731347536691
62580.0,119.54854757267587,304.34817694549895
62640.0,148.56182428713666,303.7539101653082
62700.0,170.18413953380835,303.46811249347587
62760.0,106.33606431089902,303.5142875912948
62820.0,120.89455267618075,303.7940388908406
62880.0,201.97739884845302,303.9403885810869
62940.0,114.01540042746295,303.4721109884025
63000.0,110.46483509844192,303.52081648724834
63060.0,133.1177211559705,303.96875755314085
63120.0,126.06415851325457,303.42949427115786
63180.0,162.93208964195546,302.7939385137682
63240.0,145.418117655442,302.33175742788535
63300.0,39.113414693385636,304.05406416046645
63360.0,147.69835092038323,303.3679800502734
63420.0,104.28014014205375,303.2711771454169
63480.0,112.08976948285284,303.34626253388797
63540.0,103.67351542380663,303.3725183503481
63600.0,152.48913347037467,303.33865229248175
63660.0,129.58887310829056,303.0326063579397
63720.0,103.54506268320176,303.3740117552291
63780.0,126.99596351471476,304.203529986829
63840.0,137.45146538126102,303.68843907296974
63900.0,87.87434985678945,304.2639789024333
63960.0,154.92109973082327,303.9515657182526
64020.0,146.43090216230283,303.5017067462663
64080.0,126.4327555454665,303.3421973786126
64140.0,80.66298009215235,303.2238780724488
64200.0,156.95188496567184,303.7921043110942
64260.0,117.37801008084901,303.9632132452374
64320.0,167.11685390748144,301.9933752909433
64380.0,120.99081335443046,303.425164425997
64440.0,152.8931045630464,303.9120812322757
64500.0,135.29817395342536,302.6775521646817
64560.0,164.4611478710445,303.2442044972069
64620.0,78.0596197737137,303.2388859346217
64680.0,151.69304553900594,303.4125144804241
64740.0,114.71722036031883,303.1627155594489
64800.0,0.0,302.7749971891969
64860.0,0.0,302.12209403075724
64920.0,0.0,302.9779595302693
64980.0,0.0,302.41932255732456
65040.0,0.0,303.100196249036
65100.0,0.0,302.90332104828525
65160.0,0.0,302.8287264829077
65220.0,0.0,301.6000001243483
65280.0,0.0,302.1557247772829
65340.0,0.0,303.1339733465908
65400.0,0.0,303.0539913008241
65460.0,0.0,302.5304810102369
65520.0,0.0,303.5845251278417
65580.0,0.0,302.4917376245747
65640.0,0.0,303.0120426029198
65700.0,0.0,301.9164043124017
65760.0,0.0,302.1086462060729
65820.0,0.0,302.63138206748596
65880.0,0.0,303.5250492577327
65940.0,0.0,302.900719112918
66000.0,0.0,302.7007430042677
66060.0,0.0,302.467096007636
66120.0,0.0,302.8858974240322
66180.0,0.0,302.4651053939963
66240.0,0.0,302.61937355915745
66300.0,0.0,302.85750363904214
66360.0,0.0,303.1746910990931
66420.0,0.0,302.2695969234547
66480.0,0.0,301.61767506822974
66540.0,0.0,302.3277520924008
66600.0,0.0,302.23058922438804
66660.0,0.0,302.048577285758
66720.0,0.0,300.7382491862312
66780.0,0.0,302.4679078045808
66840.0,0.0,302.45390735997665
66900.0,0.0,301.22158583318065
66960.0,0.0,301.6095702057074
67020.0,0.0,302.0510320767667
67080.0,0.0,302.52875230102177
67140.0,0.0,302.3964760360194
67200.0,0.0,301.7575539955286
67260.0,0.0,302.2244619084227
67320.0,0.0,301.4169191522105
67380.0,0.0,301.94400029944734
67440.0,0.0,301.23210163672707
67500.0,0.0,301.4967087864073
67560.0,0.0,302.05959479320023
67620.0,0.0,300.5895112479863
67680.0,0.0,301.4888296922963
67740.0,0.0,301.74162005291385
67800.0,0.0,301.49196134726674
67860.0,0.0,302.06208165940063
67920.0,0.0,300.8885691340386
67980.0,0.0,301.1574530387576
68040.0,0.0,300.7007100399185
68100.0,0.0,300.9287904129338
68160.0,0.0,300.468275485578
68220.0,0.0,300.38357283675657
68280.0,0.0,300.10127184400073
68340.0,0.0,301.1140877499759
68400.0,0.0,301.4921219019908
68460.0,0.0,300.6271954998852
68520.0,0.0,301.138523582985
68580.0,0.0,301.30393947890434
68640.0,0.0,300.535252720001
68700.0,0.0,300.56263614639795
68760.0,0.0,301.0926469745739
68820.0,0.0,300.65762568101155
68880.0,0.0,301.6943096538729
68940.0,0.0,301.5487831171768
69000.0,0.0,300.7363116770341
69060.0,0.0,300.8358854569783
69120.0,0.0,301.2982552428241
69180.0,0.0,299.97434601058836
69240.0,0.0,300.65773886914667
69300.0,0.0,298.898433123822
69360.0,0.0,300.29036146469355
69420.0,0.0,300.3593931022451
69480.0,0.0,301.04071999430784
69540.0,0.0,299.22081218743125
69600.0,0.0,300.97229733163107
69660.0,0.0,299.6919927716767
69720.0,0.0,299.6059842557258
69780.0,0.0,300.8067887218242
69840.0,0.0,299.7301736628781
69900.0,0.0,300.9334087921052
69960.0,0.0,301.12884279232713
70020.0,0.0,299.5906728799376
70080.0,0.0,300.17639660590726
70140.0,0.0,299.8366879035461
70200.0,0.0,300.44882400978184
70260.0,0.0,300.8153877945352
70320.0,0.0,299.82227144924246
70380.0,0.0,299.889519771612
70440.0,0.0,299.8359388640195
70500.0,0.0,300.0895712590775
70560.0,0.0,300.8554336747004
70620.0,0.0,299.94268941305285
70680.0,0.0,300.19890997063874
70740.0,0.0,298.78610036015726
70800.0,0.0,300.45741676430634
70860.0,0.0,299.5386021024456
70920.0,0.0,299.113099631163
70980.0,0.0,300.16038844901504
71040.0,0.0,299.6887706252669
71100.0,0.0,299.71567110821474
71160.0,0.0,299.17701045167
71220.0,0.0,299.4536684444669
71280.0,0.0,300.37224671365357
71340.0,0.0,299.8009200992118
71400.0,0.0,299.5739057706361
71460.0,0.0,299.423980152783
71520.0,0.0,299.3754767327825
71580.0,0.0,299.73622386617336
71640.0,0.0,299.613024465254
71700.0,0.0,299.44091633604654
71760.0,0.0,299.5556767502522
71820.0,0.0,299.8182505201228
71880.0,0.0,299.10270626031996
71940.0,0.0,298.5794403344978
72000.0,0.0,299.29279052982315
72060.0,0.0,298.7666846356293
72120.0,0.0,298.3457966201015
72180.0,0.0,298.843605595495
72240.0,0.0,299.31750882753454
72300.0,0.0,298.5532927969916
72360.0,0.0,299.0862948881642
72420.0,0.0,300.0547666589478
72480.0,0.0,298.70948117365594
72540.0,0.0,298.4105470504056
72600.0,0.0,298.3339100406317
72660.0,0.0,298.7396773438975
72720.0,0.0,299.2848930229278
72780.0,0.0,299.374261669418
72840.0,0.0,298.02067172721127
72900.0,0.0,298.408822024781
72960.0,0.0,299.01814034067803
73020.0,0.0,299.15917834447146
73080.0,0.0,299.3348054798107
73140.0,0.0,299.51032073285995
73200.0,0.0,297.52935108864295
73260.0,0.0,298.7189835477371
73320.0,0.0,298.9608695042378
73380.0,0.0,297.8772878934534
73440.0,0.0,297.88833172717773
73500.0,0.0,297.8186549584897
73560.0,0.0,298.5018004732897
73620.0,0.0,297.2249630500403
73680.0,0.0,298.6823968379901
73740.0,0.0,298.0342708509795
73800.0,0.0,298.782120901958
73860.0,0.0,298.75839302661427
73920.0,0.0,298.8367732194109
73980.0,0.0,298.1108995485224
74040.0,0.0,298.4969466584735
74100.0,0.0,298.5279880095571
74160.0,0.0,298.6470952399884
74220.0,0.0,297.94677955865006
74280.0,0.0,297.297622523037
74340.0,0.0,297.7085021036065
74400.0,0.0,298.32423311541737
74460.0,0.0,297.851139762038
74520.0,0.0,297.7656995929405
74580.0,0.0,297.43002470514307
74640.0,0.0,297.6941552400406
74700.0,0.0,297.195607154857
74760.0,0.0,297.0447660825269
74820.0,0.0,297.6664637570265
74880.0,0.0,297.3647483397546
74940.0,0.0,296.58991094561645
75000.0,0.0,297.2043311531098
75060.0,0.0,296.46528042064006
75120.0,0.0,297.6229105961209
75180.0,0.0,297.51245345533135
75240.0,0.0,297.31513988083236
75300.0,0.0,296.7627429354069
75360.0,0.0,296.8928938119244
75420.0,0.0,296.50098471745684
75480.0,0.0,296.7946991704566
75540.0,0.0,296.9792944774237
75600.0,0.0,297.7378482862762
75660.0,0.0,297.5845342503258
75720.0,0.0,297.25686161663356
75780.0,0.0,296.89875009162773
75840.0,0.0,296.98941890591476
75900.0,0.0,297.6053370367286
75960.0,0.0,296.9860818150139
76020.0,0.0,297.2493007796652
76080.0,0.0,297.05030177734386
76140.0,0.0,297.3311681621026
76200.0,0.0,296.2901446984762
76260.0,0.0,297.35718200184783
76320.0,0.0,296.4412419439833
76380.0,0.0,297.1060761705169
76440.0,0.0,296.71073858652056
76500.0,0.0,296.7445096036196
76560.0,0.0,295.80131005579966
76620.0,0.0,296.81569586564683
76680.0,0.0,296.2506962228793
76740.0,0.0,296.1794903034572
76800.0,0.0,296.43870081006213
76860.0,0.0,295.4522716206234
76920.0,0.0,296.3190026954815
76980.0,0.0,296.2227395801072
77040.0,0.0,296.73706733079956
77100.0,0.0,296.3799888133563
77160.0,0.0,296.49781632604385
77220.0,0.0,297.1088030918131
77280.0,0.0,295.56624357658484
77340.0,0.0,296.0382994422671
77400.0,0.0,295.78323109179206
77460.0,0.0,296.1444969445882
77520.0,0.0,295.1945457745167
77580.0,0.0,295.9832504883221
77640.0,0.0,296.30617595388253
77700.0,0.0,295.7202384582625
77760.0,0.0,295.57722515239925
77820.0,0.0,296.27358626449006
77880.0,0.0,296.58755611378325
77940.0,0.0,295.30129749811135
78000.0,0.0,294.9654752538795
78060.0,0.0,295.7703491452992
78120.0,0.0,295.96430706269524
78180.0,0.0,295.99721774630297
78240.0,0.0,296.4976082610782
78300.0,0.0,296.8802655715756
78360.0,0.0,295.5621048898324
78420.0,0.0,295.9442584890139
78480.0,0.0,295.1499567694931
78540.0,0.0,295.61079250954816
78600.0,0.0,295.41620845514115
78660.0,0.0,295.85247334789506
78720.0,0.0,295.2630060765306
78780.0,0.0,295.1164929338936
78840.0,0.0,295.17086035714175
78900.0,0.0,295.9939649923021
78960.0,0.0,295.3645867115957
79020.0,0.0,295.7565720448871
79080.0,0.0,295.07329765733186
79140.0,0.0,295.49846613169655
79200.0,0.0,294.7618434417604
79260.0,0.0,295.72443968213474
79320.0,0.0,294.2473160194101
79380.0,0.0,295.249582504266
79440.0,0.0,294.48910310026054
79500.0,0.0,295.0641876568792
79560.0,0.0,294.74403162778873
79620.0,0.0,295.3991823400638
79680.0,0.0,295.39831683928287
79740.0,0.0,294.8082268251662
79800.0,0.0,294.30320712996706
79860.0,0.0,294.5686062715406
79920.0,0.0,294.2010000967686
79980.0,0.0,294.9322250709028
80040.0,0.0,294.4719321143503
80100.0,0.0,294.50430152185714
80160.0,0.0,294.28141023068895
80220.0,0.0,295.1050128353514
80280.0,0.0,294.91437522251965
80340.0,0.0,294.8993955411402
80400.0,0.0,294.5262033618914
80460.0,0.0,294.42078030724014
80520.0,0.0,293.5941022957693
80580.0,0.0,294.1875675064858
80640.0,0.0,295.0941171139522
80700.0,0.0,293.1966930758579
80760.0,0.0,294.76465966188306
80820.0,0.0,294.7370352595664
80880.0,0.0,294.67675038751787
80940.0,0.0,294.4779223332909
81000.0,0.0,294.4612417091482
81060.0,0.0,294.99515954807475
81120.0,0.0,293.1642999818765
81180.0,0.0,293.58706508867067
81240.0,0.0,293.88048402310943
81300.0,0.0,294.1251949445472
81360.0,0.0,294.1796813501483
81420.0,0.0,293.91517023675505
81480.0,0.0,292.8559789787742
81540.0,0.0,293.51993207356725
81600.0,0.0,293.7584327945375
81660.0,0.0,293.7008784290226
81720.0,0.0,293.76003042309446
81780.0,0.0,294.522863570127
81840.0,0.0,293.8045662237712
81900.0,0.0,293.86690007102214
81960.0,0.0,293.3766354915881
82020.0,0.0,292.8337052759218
82080.0,0.0,293.2058987907873
82140.0,0.0,293.36666417369725
82200.0,0.0,293.49920099875135
82260.0,0.0,292.78349084450986
82320.0,0.0,292.94166778449085
82380.0,0.0,292.7427996846939
82440.0,0.0,292.78158929864014
82500.0,0.0,292.4272303936142
82560.0,0.0,293.6251444685144
82620.0,0.0,293.4241151329812
82680.0,0.0,292.93334726140955
82740.0,0.0,293.10482643850366
82800.0,0.0,292.9630749329487
82860.0,0.0,292.7866704356019
82920.0,0.0,293.00283072818775
82980.0,0.0,293.0478327668263
83040.0,0.0,292.95472712546916
83100.0,0.0,292.81137774781547
83160.0,0.0,293.2266114724778
83220.0,0.0,293.1080515368261
83280.0,0.0,292.7355854177992
83340.0,0.0,293.63408180244136
83400.0,0.0,292.43860607174787
83460.0,0.0,293.03730445725495
83520.0,0.0,292.4596516087789
83580.0,0.0,292.59539205224064
83640.0,0.0,293.1555924923727
83700.0,0.0,292.69679552393467
83760.0,0.0,292.71891142622906
83820.0,0.0,292.2808493643885
83880.0,0.0,291.5463856717515
83940.0,0.0,291.9904339361982
84000.0,0.0,292.69787078425526
84060.0,0.0,293.7104736817558
84120.0,0.0,292.3987456209442
84180.0,0.0,292.49005127940717
84240.0,0.0,291.8958849205551
84300.0,0.0,292.73921275034525
84360.0,0.0,292.0321589514637
84420.0,0.0,292.58299308948574
84480.0,0.0,292.2611959820885
84540.0,0.0,292.1109262192056
84600.0,0.0,292.0263672960781
84660.0,0.0,290.75832471626234
84720.0,0.0,291.3370375444652
84780.0,0.0,291.7825243450816
84840.0,0.0,292.9667121671833
84900.0,0.0,292.46235934689923
84960.0,0.0,291.45003032294676
85020.0,0.0,291.88477114077745
85080.0,0.0,291.4575227956791
85140.0,0.0,292.30433561836287
85200.0,0.0,291.94923223184406
85260.0,0.0,291.1697812670945
85320.0,0.0,291.12391306236003
85380.0,0.0,291.7110396033668
85440.0,0.0,291.28121760985954
85500.0,0.0,291.56742658444523
85560.0,0.0,291.8449959700397
85620.0,0.0,291.3694541473566
85680.0,0.0,291.1674733514602
85740.0,0.0,291.4606926470961
85800.0,0.0,291.1186748472
85860.0,0.0,290.8923841464276
85920.0,0.0,291.4473103652089
85980.0,0.0,291.09600461059904
86040.0,0.0,291.7821385481797
86100.0,0.0,291.4160360435158
86160.0,0.0,291.3268714390408
86220.0,0.0,291.9970494832097
86280.0,0.0,290.0741058405387
86340.0,0.0,290.574432261544
86400.0,0.0,291.6274104601721
